부여번호,기업명,대표자명,주소,담당자,담당자연락처
10236717,대성기술텍(주) ,우정애,부산광역시 강서구 공항로 459-1 (대저2동),김문경,051-977-2827
10236072,주식회사 케이에스씨앤씨,박영석,서울특별시 종로구 인사동5길 25 (인사동),김효빈,02-3210-0797
10236677,부경테크,서대용,대구광역시 북구 팔달북로2길 27 (노원동3가),서대용,053-581-0662
10076246,(주)한테크,강지정,대전광역시 대덕구 신일서로18번길 2 (신일동),권미경,042-719-4910
10091273,하이젠알앤엠 주식회사,김재학,"경상남도 창원시 성산구 공단로473번길 57 (성산동, 하이젠모터(주))",손준기,070-7708-8036
10004356,주식회사 제팩,이준제,인천광역시 부평구 백범로603번길 9 (십정동),박영민,032-584-9701
10079776,(주)제이시스템,정재오,"경기도 안양시 동안구 엘에스로116번길 25-32 (호계동, 안양SKV1 Center) 510호",정재오,031-464-9584
10099059,주식회사 제이엘티,이재광,경기도 안산시 단원구 산단로 325 (신길동) 리드스마트스퀘어 422호,이재광,070-7813-7734
10104858,주식회사 위트소프트,이정오,울산광역시 남구 번영로124번길 21(달동) 2층 220호,안종민,070-4711-0312
10231608,주식회사 대도,심효섭,경기도 시흥시 공단1대로260번안길 27 (정왕동),심효섭,031-433-4031
10231674,쉐카이나 주식회사,김흥석,울산광역시 울주군 온산읍 처용산업1길 8,김성광,052-224-4700
10231316,신명로보텍(주),박준수,광주광역시 광산구 하남산단8번로 133 (안청동),박준수,062-955-9702
10103834,주식회사 트라이포드랩,이정윤,경기도 성남시 분당구 판교로289번길 20 (삼평동),이정윤,031-761-6101
10069789,베스트에프에이,김유찬,경상남도 창원시 성산구 연덕로15번길 48-19 (웅남동),김태영,055-286-6060
10236480,주식회사제닉스,김인찬,서울특별시 영등포구 영신로 166 (영등포동6가),윤용수,010-****-****
10236554,주식회사 알마,전광길,경기도 부천시 오정구 신흥로511번길 180 (오정동),전광길,010-****-****
10230947,(주)팔복인더스트리,김두용,전북특별자치도 전주시 덕진구 오공로 123 (만성동),서영수,063-225-8765
10236607,(주)원스 뉴트로닉,서영표,경상북도 성주군 선남면 선노로 23-12,서영표,010-****-****
10236644,(주)클라우드앤,김정석,서울특별시 금천구 범안로 1126 (가산동),박도현,02-2677-3170
10236658,팩트론,이병기,경기도 안산시 단원구 성곡로 176 (성곡동),김영대,031-433-0223
10236683,와이에스엠,김동호,경기도 시흥시 소망공원로 323 (정왕동),김동호,010-****-****
10236649,(주)피에프이엔지,라성훈,충청남도 천안시 서북구 직산읍 부송3길 55,라성훈,041-581-1505
10084252,에이시스테크놀로지,정재훈,대구광역시 달성군 구지면 국가산단대로49길 120,이한규,053-588-9147
10092847,주식회사 맥파이온,박천호,인천광역시 부평구 부평대로 283 (청천동) 에이동 302-에이호,김태훈,032-623-7830
10236579,주식회사 디에스엠,이명규,경기도 오산시 가장산업서북1로 16-4 (지곶동),이종수,031-366-0865
10236589,주식회사 한머시너리,한명옥,경기도 시흥시 엠티브이북로 21-16 (정왕동),임선주,031-499-8458
10221118,주식회사 다한에프에이,김승우,경기도 화성시 남양읍 주석로80번길 66-22,박정원,070-4278-4431
10236662,주식회사 프라우스,정윤복,경기도 부천시 소사구 부광로 220 (옥길동),정윤복,010-****-****
10098340,(주)빅데이터랩스,박정주,"충청북도 청주시 서원구 충대로 1(개신동, 충북대학교) E9동 543호",조완섭,043-261-3258
10084994,(주)솔루더스,고성훈,경기도 용인시 수지구 신수로 767 (동천동) 분당수지U-TOWER A동 520호,김응석,070-8633-6955
10006704,(주)진코퍼레이션,이창희,"서울특별시 금천구 가산디지털1로 88, 지하층 102호(가산동, 아이티프리미어타워)",김일중,02-850-0200
10236439,(주)하스오토메이션코리아,심보현,경기도 안양시 만안구 일직로94번길 28 (석수동),최승만,02-2165-2206
10076831,주식회사 엠케이에스,류헌위,경기도 부천시 산업로8번길 22-18 (오정동) 4층,류헌위,070-4273-4310
10080444,(주)홍성엔지니어링,이상우,대구광역시 동구 팔공로53길 118 (봉무동),이상무,053-357-2044
10003761,(주)제일플랜트,,경기도 화성시 마도면 청원산단8길 138,김등현,031-366-6713
10236500,주식회사 로앤에프,김종완,경기도 오산시 삼미로47번길 38 (내삼미동),최우영,010-****-****
10236577,주식회사 부명,김철훈,경기도 안양시 만안구 덕천로152번길 25 (안양동),김철훈,031-395-5227
10236608,가온이엔에스 주식회사,정진홍,부산광역시 강서구 미음산단5로41번길 77 (미음동),문정현,051-832-0105
10078144,(주)오토콘시스템,박장철,경기도 용인시 기흥구 동백중앙로16번길 16-4 (중동) 에이스 동백타워 1동 1501~5호,이철화,070-4849-2082
10093777,(주)로거테크,양동육,경기도 성남시 중원구 사기막골로 177 (상대원동),임호,031-777-5885
10236625,주식회사 델타봇,박현식,경기도 부천시 소사구 양지로 229 (옥길동),박현식,070-8708-8108
10108462,(주)쿠퍼시스템,박민재,경기도 시흥시 군자천로185번길 25(정왕동),박민재,031-479-0934
10236637,주식회사 포에스텍,윤철,경기도 부천시 오정구 석천로 397 (삼정동),박기영,032-715-4881
10236636,주식회사 스티그마,백진주,경상북도 경산시 대학로 280 (대동),백진주,053-817-7441
10088704,태종테크,신성오,경상남도 창원시 의창구 사화로 222-17 (팔용동) 태종테크,신성오,055-253-2541
10220994,(주)디엑스알,김은호,경기도 성남시 수정구 창업로40번길 20 (시흥동),윤재성,02-2009-2011
10232589,(주)트리톤넷,강성용,경기도 성남시 중원구 사기막골로 124 (상대원동),강성용,031-776-3400
10236050,한국인닥타썸(주),유재섭,경상북도 고령군 다산면 다산산단로 188,고성철,010-****-****
10236152,(주)영신,고현경,경기도 용인시 기흥구 용구대로2211번길 6 (신갈동),고진영,070-4123-2235
10236261,(주)아이디벨,진경수,경기도 하남시 미사강변한강로 135 (망월동),진경수,031-5175-0144
10235975,주식회사 지브이랩,이민형,서울특별시 금천구 가산디지털1로 171 (가산동),이민구,02-6224-2465
10236515,주식회사 레졸루션,김혁,서울특별시 서초구 매헌로 16 (양재동),김혁,010-****-****
10231417,한국공기(주),김상규,경기도 시흥시 서해안로 81-44 (정왕동),김진형,010-****-****
10236574,대림테크,김보석,경상남도 김해시 진례면 서부로 913,고연자,055-345-1387
10236622,주식회사 비전에셀,정식원,경기도 화성시 동탄지성로306번길 52 (반월동),김현정,070-8676-0047
10080338,(주)엘디티,정재천,충청남도 천안시 서북구 한들1로 126-33 (백석동) WE빌딩,강성기,041-520-7313
10108186,주식회사 비알지,최동호,경상북도 구미시 1공단로 144 (공단동),최동호,054-462-1201
10231286,(주)인왕글로벌,김영현,경기도 시흥시 산기대학로 115 (정왕동),김근수,031-432-5763
10083114,(주)은일,권태현,대구광역시 달서구 성서로68길 25 (갈산동),박성욱,053-591-8488
10235549,이에프소프트 주식회사,최재범,경기도 용인시 수지구 광교중앙로 338 (상현동),최재범,031-214-8388
10236119,(주)원더솔루션즈,장원호,경상남도 창원시 성산구 중앙대로 37 (중앙동),장원호,010-****-****
10097991,자강정밀주식회사,최영근,인천광역시 남동구 앵고개로490번길 101 (고잔동) 가동 1층,김민우,032-203-0022
10100369,(주)레인보우로보틱스,이정호,대전광역시 유성구 엑스포로339번길 10-19 (문지동),김현빈,042-719-8051
10102066,쓰리피로봇주식회사,한재경,대구광역시 북구 검단로27길 70-14(검단동),손용희,053-210-0010
10084744,(주)국제산업전자,여상대,부산광역시 사상구 감전천로 240 (감전동),여상대,051-327-8530
10071603,(주)펀진,김득화,서울특별시 성동구 연무장5가길 7 (성수동2가),양원호,010-****-****
10234021,주식회사 제이에이치솔루션,이정훈,서울특별시 금천구 가산디지털2로 135 (가산동),박미령,02-6404-1607
10108056,(주)세드나,안지환,대전광역시 유성구 유성대로1205번길 10 (자운동),안지환,042-825-2855
10233370,주식회사 에이아이스마트,이형철,서울특별시 금천구 시흥대로 97 (시흥동),이형철,010-****-****
10098077,(주)상림엠에스피,조동주,경상남도 창원시 성산구 성산패총로 32 (성산동),김새봄,055-287-1534
10236537,주식회사 더블릭컴퍼니,문 현,인천광역시 서구 백범로910번길 16-13 (가좌동),문 현,032-819-1908
10236521,이승석목갤러리 주식회사,이승석,경기도 용인시 처인구 포곡읍 백령로 178,김두수,031-339-2033
10236581,웹제작소,김창규,부산광역시 부산진구 부전로96번길 7 (부전동),김창규,051-741-5730
10236376,(주)상아매니지먼트컨설팅,김유길,서울특별시 강남구 테헤란로8길 41 (역삼동),김정환,010-****-****
10234859,스페이스플래닝 주식회사,정현우,광주광역시 동구 금남로 193-12 (금남로4가),정현우,062-225-2224
10093508,(주)심시스글로벌,김윤제,서울특별시 서초구 동산로 23 (양재동),김수현,02-6953-9251
10005404,한양로보틱스(주),강종원,충청남도 홍성군 홍북읍 첨단산단5길 175,신영철,010-****-****
10105582,다겸 주식회사,서원겸,서울특별시 금천구 가산디지털1로 146 (가산동),서원겸,02-857-5510
10099076,비전세미콘,윤통섭,대전광역시 유성구 테크노2로 265 (탑립동),홍근배,044-864-8888
10076977,(주)네모아이씨지,류연호,경기도 성남시 분당구 장미로 42 (야탑동) 야탑리더스빌딩 409호,박민균,031-781-7060
10231285,파코시스,남상문,서울특별시 금천구 가산디지털2로 184 (가산동),김영우,02-838-4038
10236345,주식회사 링크21,박은경,광주광역시 북구 용봉로 77 (용봉동),김동엽,062-513-1060
10092559,(주)윈텍오토메이션,송일재,경기도 수원시 영통구 영통로200번길 71 (영통동),송인성,010-****-****
10236512,주식회사 일만,박현정,충청남도 천안시 서북구 직산읍 직산로 181-28,윤전만,041-414-1020
10236562,아일리스프런티어주식회사,김성환,서울특별시 종로구 종로1길 50 (중학동),장준,070-4530-5786
10079372,주식회사 엔틀,신중현,대구광역시 수성구 알파시티1로42길 11 (대흥동),박관,070-4699-6677
10084572,오경정보시스템,이원진,광주광역시 북구 본촌택지로29번길 3-1 (본촌동) 2층,이원진,062-972-6400
10235870,(주)효원테크,김민성,경기도 시흥시 마유로20번길 2 (정왕동),이홍표,031-503-8910
10236360,핵클 주식회사,선우창학,서울특별시 강남구 논현로75길 8 (역삼동),김종민,070-8018-2806
10236461,인파이니,양준우,강원특별자치도 원주시 치악로 1555 (관설동),양준우,010-****-****
10236525,MECHASIGN,윤남일,광주광역시 북구 첨단과기로 333 (대촌동),윤남일,062-956-3455
10236541,(주)디아이솔루션,남태우,부산광역시 동래구 온천장로 109 (온천동),김진주,051-717-2503
10236536,엔티에스소프트 주식회사,정대순,서울특별시 영등포구 양평로 157 (양평동5가),정대순,070-4134-3393
10235925,(주)씨드시스템,손석길,부산광역시 해운대구 센텀동로 71 (우동),손석길,051-553-1545
10236143,똑똑한개발자,서장원,서울특별시 마포구 동교로12안길 39 (서교동),서장원,02-336-6777
10236381,주식회사 비스텍,이용원,경기도 화성시 동탄첨단산업1로 27 (영천동),이민지,010-****-****
10236410,주식회사 에스비엠,김성곤,대구광역시 달성군 구지면 국가산단대로64길 176,김진우,010-****-****
10236418,주식회사 알리제,류제필,부산광역시 남구 신선로 365 (용당동),권오찬,051-611-7432
10234167,주식회사 헥사베일,정종국,경기도 의왕시 안양판교로 82 (포일동),정종국,070-7537-3032
10235916,메타로지 주식회사,장석봉,충청남도 아산시 배방읍 희망로46번길 45-11,장석봉,041-533-5877
10236522,주식회사 후아,민진하,경상북도 영덕군 영해면 예주길 99-1,김가람,054-674-3650
10090825,주식회사 비엠지테크,김영민,경기도 파주시 회동길 363-8 (서패동),박수연,070-8852-6800
10234194,핑거포스트,최희,서울특별시 구로구 디지털로26길 111 (구로동),주동민,070-4066-5901
10104262,주식회사 겁쟁이사자들,김준,"충청남도 천안시 서북구 천안천4길 32 (와촌동, 천안역세권 지역전략사업지원 행복주택)",김준,041-553-5472
10235947,워크핏주식회사,백지환,서울특별시 서초구 사임당로 27 (서초동),백지환,010-****-****
10236204,(주)스톡,류준상,전북특별자치도 전주시 덕진구 오공로 123 (만성동),김희준,010-****-****
